WKT,name,description
"POLYGON ((106.8234843 -6.1715454, 106.8232912 -6.1717161, 106.8232697 -6.1721428, 106.8232483 -6.1726121, 106.8232912 -6.1731241, 106.8232483 -6.1736788, 106.8232483 -6.1742974, 106.8231839 -6.1749374, 106.8232053 -6.1755987, 106.8231624 -6.1763454, 106.8230766 -6.1768147, 106.8231195 -6.1776041, 106.823141 -6.1781161, 106.8230766 -6.1791187, 106.823141 -6.17978, 106.8232912 -6.1800787, 106.8235916 -6.1803134, 106.8242138 -6.1803347, 106.824879 -6.1803347, 106.8254584 -6.1803134, 106.8262309 -6.1803134, 106.8267888 -6.1802707, 106.8273252 -6.180228, 106.8281406 -6.180228, 106.828956 -6.1801427, 106.8296641 -6.1801427, 106.8304795 -6.1801427, 106.8309301 -6.1800787, 106.8310588 -6.1799294, 106.8310588 -6.1796094, 106.8308443 -6.1793747, 106.8305868 -6.17914, 106.8303937 -6.1789267, 106.830458 -6.178692, 106.8306297 -6.1784574, 106.8301791 -6.1780094, 106.8299645 -6.1777961, 106.8298572 -6.1773907, 106.8299001 -6.1769214, 106.829943 -6.1763241, 106.829986 -6.1757054, 106.8300289 -6.1750441, 106.8300289 -6.1744041, 106.8298787 -6.1738068, 106.8297499 -6.1735081, 106.8293208 -6.1732094, 106.8290633 -6.1729108, 106.8291277 -6.1724414, 106.829192 -6.1720574, 106.829192 -6.1717161, 106.8287414 -6.1715454, 106.8282479 -6.1715241, 106.82769 -6.1715454, 106.8268961 -6.1716094, 106.8259948 -6.1715668, 106.8249863 -6.1715454, 106.8242782 -6.1715454, 106.8234843 -6.1715454))",Polygon 1 - Taman Kota Jakarta,
