WKT,name,description
"POLYGON ((106.8163052 -6.3051057, 106.8162193 -6.3055323, 106.8165198 -6.3061294, 106.816906 -6.3066413, 106.8169918 -6.3073665, 106.8165627 -6.3079636, 106.8160048 -6.3081343, 106.815876 -6.3087741, 106.8156185 -6.3095419, 106.8159189 -6.3101817, 106.816391 -6.3106083, 106.8169918 -6.310395, 106.8176785 -6.310395, 106.8177643 -6.3109922, 106.8176785 -6.3114614, 106.8176356 -6.3120159, 106.8175926 -6.3129543, 106.8176785 -6.3138927, 106.8178501 -6.3146179, 106.8175497 -6.3149591, 106.8170777 -6.3150871, 106.8166056 -6.3149164, 106.816391 -6.3153856, 106.816391 -6.3159828, 106.8169489 -6.3158975, 106.8178501 -6.3159828, 106.8185797 -6.3164094, 106.8192234 -6.3168359, 106.8193522 -6.3173051, 106.8199959 -6.3173904, 106.8214979 -6.3173904, 106.8222275 -6.3173478, 106.8227854 -6.3172198, 106.8234291 -6.3172198, 106.8239441 -6.317689, 106.8244162 -6.3177743, 106.8248024 -6.3174331, 106.8249312 -6.3168359, 106.8250599 -6.3156842, 106.8251457 -6.3145752, 106.8252316 -6.3137221, 106.8254891 -6.3127837, 106.825532 -6.3120585, 106.8257895 -6.3112908, 106.8263903 -6.3113761, 106.8266907 -6.3109495, 106.8268624 -6.3097552, 106.8269911 -6.3088594, 106.8266907 -6.3086461, 106.8259182 -6.3086888, 106.8253603 -6.3086888, 106.8247595 -6.3085608, 106.8245449 -6.3078783, 106.8245449 -6.3071105, 106.824502 -6.3064707, 106.8236437 -6.306428, 106.8229571 -6.3066413, 106.8223133 -6.3067266, 106.8212834 -6.3065987, 106.8206825 -6.3065133, 106.8206396 -6.3060015, 106.8202963 -6.3058309, 106.8194809 -6.3058309, 106.8187084 -6.3057029, 106.817893 -6.3056176, 106.8173351 -6.3056602, 106.8172493 -6.3052337, 106.8163052 -6.3051057))",Polygon 3 - Ragunan,
