WKT,name,description
"POLYGON ((106.8894018 -6.3014813, 106.8893964 -6.3016412, 106.8894125 -6.3018545, 106.8894125 -6.3020944, 106.8894071 -6.3022811, 106.8894125 -6.3024837, 106.8894125 -6.3027023, 106.8895359 -6.3027076, 106.8896968 -6.3027076, 106.8898792 -6.3027076, 106.8900401 -6.3027076, 106.8902172 -6.3027076, 106.8903781 -6.3027076, 106.8904532 -6.3026703, 106.8904639 -6.3025903, 106.8904639 -6.302473, 106.8904264 -6.3024303, 106.890362 -6.3023344, 106.8903298 -6.3022384, 106.8903084 -6.3021051, 106.8903191 -6.3019398, 106.8903513 -6.3017905, 106.8903942 -6.3017052, 106.8905015 -6.3016252, 106.8904425 -6.3015132, 106.8903888 -6.3014759, 106.8902654 -6.3014919, 106.8900723 -6.3014919, 106.8898524 -6.3014919, 106.8896163 -6.3014813, 106.8894018 -6.3014813))",Polygon 5 - TMII,
