WKT,name,description
"POLYGON ((106.7242653 -6.0878493, 106.7077858 -6.094677, 106.6988594 -6.0967253, 106.6851265 -6.0967253, 106.6871865 -6.1042356, 106.6988594 -6.1110631, 106.6933663 -6.1144768, 106.6871865 -6.1226696, 106.6851265 -6.131545, 106.689933 -6.136324, 106.6864998 -6.1451992, 106.6878731 -6.1547569, 106.6913063 -6.1643144, 106.689933 -6.1745545, 106.7077858 -6.1813811, 106.7201455 -6.1895728, 106.7242653 -6.1977645, 106.7242653 -6.2066386, 106.7194588 -6.21483, 106.7167122 -6.2237039, 106.7325051 -6.2257517, 106.7428048 -6.2277994, 106.7476113 -6.2387208, 106.7476113 -6.2462291, 106.7537911 -6.2537373, 106.7551644 -6.2612454, 106.7531044 -6.2687534, 106.7544777 -6.2776264, 106.7620308 -6.2783089, 106.7620308 -6.2864992, 106.7709572 -6.2933243, 106.7743904 -6.3056093, 106.7764504 -6.3158466, 106.78881 -6.3172115, 106.8073494 -6.3151641, 106.8032296 -6.3260836, 106.7991097 -6.3404152, 106.7956765 -6.3486045, 106.7915566 -6.3608881, 106.8039162 -6.3649826, 106.8135292 -6.3608881, 106.8238289 -6.3547463, 106.8341286 -6.3533815, 106.8416817 -6.3472396, 106.8341286 -6.3397327, 106.8437416 -6.3404152, 106.8499215 -6.3342731, 106.8519814 -6.3404152, 106.8554146 -6.3513342, 106.864341 -6.357476, 106.8725808 -6.3533815, 106.8746407 -6.362253, 106.8828804 -6.3683947, 106.8938668 -6.3697595, 106.9034798 -6.3670299, 106.9062264 -6.3595233, 106.9144661 -6.362253, 106.9172127 -6.3506518, 106.9199593 -6.335638, 106.9206459 -6.3233538, 106.9220192 -6.3062918, 106.918586 -6.2967368, 106.9096596 -6.2967368, 106.9075997 -6.281039, 106.9075997 -6.2708011, 106.9055397 -6.2598803, 106.9124062 -6.2530548, 106.9206459 -6.2530548, 106.9295723 -6.2537373, 106.9439919 -6.2503245, 106.9446785 -6.2346253, 106.949485 -6.2202909, 106.9639046 -6.2107343, 106.9700844 -6.1950339, 106.9735176 -6.1766025, 106.9721444 -6.1547569, 106.9735176 -6.1376894, 106.9693978 -6.1124286, 106.9721444 -6.0987736, 106.9673378 -6.0892149, 106.9474251 -6.0926287, 106.9220192 -6.0980908, 106.8918068 -6.0980908, 106.8622811 -6.1062839, 106.8451149 -6.1206214, 106.819709 -6.1172078, 106.7977364 -6.1260833, 106.8073494 -6.1103804, 106.8080361 -6.0974081, 106.800483 -6.0912632, 106.7846901 -6.0878493, 106.7537911 -6.0823871, 106.7215187 -6.0776076, 106.7242653 -6.0878493))",Polygon 1 - DKI Jakarta,
