WKT,name,description
"POLYGON ((110.0216467 -7.8985805, 110.0875647 -7.9312255, 110.1919348 -7.9774682, 110.2715857 -8.0073871, 110.3292639 -8.0318646, 110.4226477 -8.088973, 110.5132849 -8.1297598, 110.5929358 -8.151511, 110.6780798 -8.1868543, 110.7604773 -8.200447, 110.8291418 -8.2086024, 110.8428747 -8.1759798, 110.8318884 -8.1460733, 110.8071692 -8.165105, 110.7879431 -8.1433545, 110.7879431 -8.0944115, 110.768717 -8.0617796, 110.7604773 -8.0264253, 110.7577307 -7.9965078, 110.7769568 -7.9094625, 110.7851965 -7.8550499, 110.7824499 -7.8223988, 110.7439978 -7.8087935, 110.7165319 -7.7951877, 110.6808264 -7.7979089, 110.650614 -7.7897453, 110.6204016 -7.7979089, 110.5929358 -7.8033512, 110.5599768 -7.7843028, 110.5242712 -7.787024, 110.499552 -7.7734175, 110.4913122 -7.735317, 110.4775793 -7.6672718, 110.4610998 -7.6019382, 110.4528601 -7.5447631, 110.4281408 -7.5447631, 110.3979284 -7.5856032, 110.367716 -7.607383, 110.334757 -7.631884, 110.2908117 -7.6699938, 110.2798254 -7.7053785, 110.2578527 -7.6890475, 110.2688391 -7.6672718, 110.2551062 -7.6400507, 110.2331335 -7.645495, 110.2029211 -7.645495, 110.1534826 -7.6427729, 110.1177771 -7.6618277, 110.1342566 -7.6944912, 110.1342566 -7.7298738, 110.1150305 -7.7598106, 110.0903112 -7.7843028, 110.0600988 -7.8033512, 110.0463659 -7.8604914, 110.0216467 -7.8985805))",Polygon 2 - DIY Yogyakarta,
